时间,短期预测功率,短期预测湿度,原短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速,短期预测风速
2018/9/27 12:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 12:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 12:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 12:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 13:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 13:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 13:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 13:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 14:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 14:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 14:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 14:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 15:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 15:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 15:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 15:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 16:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 16:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 16:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 16:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 17:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 17:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 17:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 17:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 18:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 18:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 18:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 18:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 19:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 19:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 19:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 19:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 20:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 20:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 20:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 20:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 21:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 21:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 21:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 21:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 22:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 22:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 22:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 22:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 23:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 23:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 23:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 23:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 0:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 0:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 0:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 0:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 1:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 1:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 1:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 1:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 2:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 2:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 2:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 2:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 3:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 3:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 3:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 3:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 4:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 4:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 4:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 4:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 5:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 5:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 5:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 5:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 6:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 6:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 6:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 6:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 7:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 7:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 7:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 7:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 8:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 8:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 11:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 11:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 11:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 11:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 12:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 12:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 12:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 12:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 13:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 13:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 13:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 13:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 14:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 14:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 14:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 14:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 15:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 15:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 15:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 15:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 16:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 16:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 16:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 16:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 17:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 17:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 17:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 17:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 18:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 18:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 18:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 18:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 19:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 19:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 19:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 19:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 20:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 20:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 20:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 20:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 21:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 21:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 21:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 21:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 22:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 22:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 22:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 22:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 23:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 23:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 23:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/28 23:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 0:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 0:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 0:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 0:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 1:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 1:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 1:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 1:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 2:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 2:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 2:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 2:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 3:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 3:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 3:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 3:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 4:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 4:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 4:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 4:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 5:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 5:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 5:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 5:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 6:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 6:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 6:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 6:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 7:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 7:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 7:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 7:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 8:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 8:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 11:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 11:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 11:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 11:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 12:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 12:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 12:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 12:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 13:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 13:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 13:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 13:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 14:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 14:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 14:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 14:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 15:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 15:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 15:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 15:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 16:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 16:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 16:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 16:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 17:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 17:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 17:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 17:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 18:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 18:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 18:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 18:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 19:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 19:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 19:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 19:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 20:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 20:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 20:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 20:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 21:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 21:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 21:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 21:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 22:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 22:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 22:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 22:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 23:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 23:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 23:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/29 23:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 0:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 0:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 0:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 0:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 1:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 1:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 1:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 1:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 2:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 2:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 2:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 2:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 3:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 3:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 3:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 3:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 4:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 4:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 4:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 4:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 5:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 5:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 5:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 5:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 6:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 6:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 6:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 6:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 7:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 7:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 7:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 7:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 8:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 8:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/30 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
